municipality code,year,gender,age,ethnicity,education,income,income observations,weighted_inc_mun
253,2001,Men,40-49,Danish,No higher education,261371.207,2035.0,21956.26031971104
253,2001,Men,40-49,Immigrants and descendants,Higher education,207529.536,56.0,479.738039876161
253,2001,Men,40-49,Immigrants and descendants,No higher education,197115.842,107.0,870.6458243137255
253,2001,Men,40-49,Non-western immigrants and descendants,Higher education,,,
253,2001,Men,40-49,Non-western immigrants and descendants,No higher education,151968.639,62.0,388.9393443962848
253,2001,Men,50-59,Danish,Higher education,356413.904,808.0,11887.819790794632
253,2001,Men,50-59,Danish,No higher education,301636.091,2764.0,34415.775253828695
253,2001,Men,50-59,Immigrants and descendants,Higher education,,,
253,2001,Men,50-59,Immigrants and descendants,No higher education,253615.465,97.0,1015.5087762641899
253,2001,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2001,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2001,Men,60-65,Danish,Higher education,338861.383,307.0,4294.342397564499
253,2001,Men,60-65,Danish,No higher education,273452.664,1230.0,13884.283868730648
253,2001,Men,60-65,Immigrants and descendants,Higher education,,,
253,2001,Men,60-65,Immigrants and descendants,No higher education,,,
253,2001,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2001,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2001,Women,30-39,Danish,Higher education,271915.58,792.0,8889.871593808051
253,2001,Women,30-39,Danish,No higher education,233404.763,2551.0,24578.5572925903
253,2001,Women,30-39,Immigrants and descendants,Higher education,180714.31,173.0,1290.550077605779
253,2001,Women,30-39,Immigrants and descendants,No higher education,223744.659,61.0,563.4024437151703
253,2001,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2001,Women,30-39,Non-western immigrants and descendants,No higher education,166554.513,140.0,962.5441411764706
253,2001,Women,40-49,Danish,Higher education,288498.708,708.0,8431.665026377708
253,2001,Women,40-49,Danish,No higher education,263607.9,2371.0,25800.38517647059
253,2001,Women,40-49,Immigrants and descendants,Higher education,247071.052,60.0,611.9406860681115
253,2001,Women,40-49,Immigrants and descendants,No higher education,196032.453,112.0,906.3213513312694
253,2001,Women,40-49,Non-western immigrants and descendants,Higher education,295230.57,3318.0,40436.533798142416
253,2001,Women,40-49,Non-western immigrants and descendants,No higher education,169993.535,55.0,385.9502342621259
253,2001,Women,50-59,Danish,Higher education,255046.031,102.0,1073.8780252631577
253,2001,Women,50-59,Danish,No higher education,345449.745,739.0,10538.177979566562
253,2001,Women,50-59,Immigrants and descendants,Higher education,,,
253,2001,Women,50-59,Immigrants and descendants,No higher education,305413.401,51.0,642.9755810526316
253,2001,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2001,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2001,Women,60-65,Danish,Higher education,302964.62,184.0,2301.15542125903
253,2001,Women,60-65,Danish,No higher education,252343.929,1279.0,13322.926117275541
253,2001,Women,60-65,Immigrants and descendants,Higher education,,,
253,2001,Women,60-65,Immigrants and descendants,No higher education,,,
253,2001,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2001,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2002,Men,30-39,Danish,Higher education,291179.631,750.0,8965.99430348565
253,2002,Men,30-39,Danish,No higher education,239561.304,2375.0,23359.120458184505
253,2002,Men,30-39,Immigrants and descendants,Higher education,189376.724,55.0,427.62736872357016
253,2002,Men,30-39,Immigrants and descendants,No higher education,173707.819,131.0,934.258089625159
253,2002,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2002,Men,30-39,Non-western immigrants and descendants,No higher education,157244.929,102.0,658.4958228845917
253,2002,Men,40-49,Danish,Higher education,310618.402,675.0,8608.097111713265
253,2002,Men,40-49,Danish,No higher education,267021.198,2033.0,22287.39563714743
253,2002,Men,40-49,Immigrants and descendants,Higher education,208594.028,61.0,522.4057030011907
253,2002,Men,40-49,Immigrants and descendants,No higher education,210474.547,110.0,950.5357872480189
253,2002,Men,40-49,Non-western immigrants and descendants,Higher education,,,
253,2002,Men,40-49,Non-western immigrants and descendants,No higher education,167044.57,66.0,452.6395541322823
253,2002,Men,50-59,Danish,Higher education,360888.839,772.0,11438.444131379068
253,2002,Men,50-59,Danish,No higher education,305162.362,2694.0,33752.408064539966
253,2002,Men,50-59,Immigrants and descendants,Higher education,,,
253,2002,Men,50-59,Immigrants and descendants,No higher education,263229.893,93.0,1005.0654862667816
253,2002,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2002,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2002,Men,60-65,Danish,Higher education,344064.472,338.0,4774.553168945273
253,2002,Men,60-65,Danish,No higher education,273971.422,1282.0,14420.140534712815
253,2002,Men,60-65,Immigrants and descendants,Higher education,,,
253,2002,Men,60-65,Immigrants and descendants,No higher education,,,
253,2002,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2002,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2002,Women,30-39,Danish,Higher education,271308.264,856.0,9534.830807734943
253,2002,Women,30-39,Danish,No higher education,239018.344,2539.0,24915.53046007308
253,2002,Women,30-39,Immigrants and descendants,Higher education,188510.605,185.0,1431.8044884427475
253,2002,Women,30-39,Immigrants and descendants,No higher education,222506.937,63.0,575.5198518290431
253,2002,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2002,Women,30-39,Non-western immigrants and descendants,No higher education,176225.284,149.0,1078.0296143203186
253,2002,Women,40-49,Danish,Higher education,291133.781,712.0,8510.37697877407
253,2002,Women,40-49,Danish,No higher education,264111.31,2370.0,25698.723352629637
253,2002,Women,40-49,Immigrants and descendants,Higher education,249256.287,55.0,562.8400782116024
253,2002,Women,40-49,Immigrants and descendants,No higher education,205068.535,134.0,1128.1842464178676
253,2002,Women,40-49,Non-western immigrants and descendants,Higher education,298675.138,3174.0,38920.83951274787
253,2002,Women,40-49,Non-western immigrants and descendants,No higher education,183255.262,71.0,534.1841606930245
253,2002,Women,50-59,Danish,Higher education,251144.867,99.0,1020.7883496736051
253,2002,Women,50-59,Danish,No higher education,350808.456,759.0,10931.708260623229
253,2002,Women,50-59,Immigrants and descendants,Higher education,,,
253,2002,Women,50-59,Immigrants and descendants,No higher education,316588.65,50.0,649.8925360266044
253,2002,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2002,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2002,Women,60-65,Danish,Higher education,308708.571,203.0,2572.888283162951
253,2002,Women,60-65,Danish,No higher education,257257.636,1401.0,14797.304595639856
253,2002,Women,60-65,Immigrants and descendants,Higher education,,,
253,2002,Women,60-65,Immigrants and descendants,No higher education,,,
253,2002,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2002,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2003,Men,30-39,Danish,Higher education,293091.23,758.0,9099.826015400999
253,2003,Men,30-39,Danish,No higher education,241509.017,2320.0,22949.984412222493
253,2003,Men,30-39,Immigrants and descendants,Higher education,212294.91,60.0,521.7373064635045
253,2003,Men,30-39,Immigrants and descendants,No higher education,178869.692,125.0,915.8151675268289
253,2003,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2003,Men,30-39,Non-western immigrants and descendants,No higher education,162949.083,97.0,647.4179180388302
253,2003,Men,40-49,Danish,Higher education,313039.786,706.0,9052.432576226756
253,2003,Men,40-49,Danish,No higher education,266353.68,2080.0,22692.5392971246
253,2003,Men,40-49,Immigrants and descendants,Higher education,203803.558,63.0,525.9123516834602
253,2003,Men,40-49,Immigrants and descendants,No higher education,207210.544,106.0,899.6607546489718
253,2003,Men,40-49,Non-western immigrants and descendants,Higher education,182684.256,50.0,374.13831408208404
253,2003,Men,40-49,Non-western immigrants and descendants,No higher education,170683.417,67.0,468.411114073892
253,2003,Men,50-59,Danish,Higher education,367210.523,729.0,10964.875533177685
253,2003,Men,50-59,Danish,No higher education,307335.856,2532.0,31874.104505283856
253,2003,Men,50-59,Immigrants and descendants,Higher education,,,
253,2003,Men,50-59,Immigrants and descendants,No higher education,255433.487,103.0,1077.6459884082903
253,2003,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2003,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2003,Men,60-65,Danish,Higher education,347291.351,397.0,5647.360790816745
253,2003,Men,60-65,Danish,No higher education,278396.096,1390.0,15850.35526501188
253,2003,Men,60-65,Immigrants and descendants,Higher education,,,
253,2003,Men,60-65,Immigrants and descendants,No higher education,,,
253,2003,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2003,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2003,Women,30-39,Danish,Higher education,277238.184,888.0,10083.86611747358
253,2003,Women,30-39,Danish,No higher education,240033.927,2427.0,23861.81456660113
253,2003,Women,30-39,Immigrants and descendants,Higher education,190277.53,194.0,1511.9947906938642
253,2003,Women,30-39,Immigrants and descendants,No higher education,237021.638,68.0,660.1733179323339
253,2003,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2003,Women,30-39,Non-western immigrants and descendants,No higher education,173151.902,153.0,1085.124969525682
253,2003,Women,40-49,Danish,Higher education,292520.446,728.0,8722.654406815762
253,2003,Women,40-49,Danish,No higher education,265857.876,2351.0,25601.37079036618
253,2003,Women,40-49,Immigrants and descendants,Higher education,252517.885,56.0,579.2169066928811
253,2003,Women,40-49,Immigrants and descendants,No higher education,207919.537,136.0,1158.231221102646
253,2003,Women,40-49,Non-western immigrants and descendants,Higher education,303142.526,3039.0,37734.50219193906
253,2003,Women,40-49,Non-western immigrants and descendants,No higher education,178552.335,77.0,563.1412220447285
253,2003,Women,50-59,Danish,Higher education,245009.502,97.0,973.4546446301302
253,2003,Women,50-59,Danish,No higher education,346632.069,772.0,10960.922309658392
253,2003,Women,50-59,Immigrants and descendants,Higher education,,,
253,2003,Women,50-59,Immigrants and descendants,No higher education,,,
253,2003,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2003,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2003,Women,60-65,Danish,Higher education,315597.888,241.0,3115.3883430818382
253,2003,Women,60-65,Danish,No higher education,263843.313,1554.0,16794.155337183587
253,2003,Women,60-65,Immigrants and descendants,Higher education,,,
253,2003,Women,60-65,Immigrants and descendants,No higher education,256792.918,50.0,525.9132424019006
253,2003,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2003,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2004,Men,30-39,Danish,Higher education,300763.236,757.0,9367.5280663238
253,2004,Men,30-39,Danish,No higher education,252678.73,2184.0,22705.2189393129
253,2004,Men,30-39,Immigrants and descendants,Higher education,235674.221,52.0,504.219686977988
253,2004,Men,30-39,Immigrants and descendants,No higher education,185273.245,129.0,983.3469905369266
253,2004,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2004,Men,30-39,Non-western immigrants and descendants,No higher education,172788.769,102.0,725.1369857231023
253,2004,Men,40-49,Danish,Higher education,326775.854,721.0,9693.70050335322
253,2004,Men,40-49,Danish,No higher education,276350.808,2114.0,24036.43728088871
253,2004,Men,40-49,Immigrants and descendants,Higher education,206498.58,68.0,577.7372326681752
253,2004,Men,40-49,Immigrants and descendants,No higher education,203210.442,108.0,902.9717233491052
253,2004,Men,40-49,Non-western immigrants and descendants,Higher education,190201.32,58.0,453.88506727010906
253,2004,Men,40-49,Non-western immigrants and descendants,No higher education,168757.597,71.0,492.9763170952479
253,2004,Men,50-59,Danish,Higher education,376101.798,714.0,11048.618957909895
253,2004,Men,50-59,Danish,No higher education,318339.281,2390.0,31303.47177905781
253,2004,Men,50-59,Immigrants and descendants,Higher education,,,
253,2004,Men,50-59,Immigrants and descendants,No higher education,244125.571,107.0,1074.735079078379
253,2004,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2004,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2004,Men,60-65,Danish,Higher education,363504.334,420.0,6281.498468627854
253,2004,Men,60-65,Danish,No higher education,293572.26,1490.0,17997.22968113557
253,2004,Men,60-65,Immigrants and descendants,Higher education,,,
253,2004,Men,60-65,Immigrants and descendants,No higher education,,,
253,2004,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2004,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2004,Women,30-39,Danish,Higher education,289228.017,889.0,10579.04575655215
253,2004,Women,30-39,Danish,No higher education,249431.576,2290.0,23501.267600905165
253,2004,Women,30-39,Immigrants and descendants,Higher education,193722.589,204.0,1625.9785293560997
253,2004,Women,30-39,Immigrants and descendants,No higher education,234187.453,65.0,626.298475416581
253,2004,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2004,Women,30-39,Non-western immigrants and descendants,No higher education,175200.053,163.0,1174.9684689981486
253,2004,Women,40-49,Danish,Higher education,303005.667,745.0,9287.768850648015
253,2004,Women,40-49,Danish,No higher education,277772.354,2384.0,27245.805058053895
253,2004,Women,40-49,Immigrants and descendants,Higher education,248361.366,53.0,541.5820776794899
253,2004,Women,40-49,Immigrants and descendants,No higher education,209523.218,139.0,1198.2607406706438
253,2004,Women,40-49,Non-western immigrants and descendants,Higher education,312316.409,2812.0,36133.87130664472
253,2004,Women,40-49,Non-western immigrants and descendants,No higher education,181273.16,87.0,648.8691594322156
253,2004,Women,50-59,Danish,Higher education,250467.103,106.0,1092.347785147089
253,2004,Women,50-59,Danish,No higher education,365341.796,751.0,11288.693223451963
253,2004,Women,50-59,Immigrants and descendants,Higher education,,,
253,2004,Women,50-59,Immigrants and descendants,No higher education,360230.086,50.0,741.0616868957005
253,2004,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2004,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2004,Women,60-65,Danish,Higher education,331416.937,277.0,3777.1031289446614
253,2004,Women,60-65,Danish,No higher education,274135.136,1752.0,19760.73887150792
253,2004,Women,60-65,Immigrants and descendants,Higher education,,,
253,2004,Women,60-65,Immigrants and descendants,No higher education,267710.884,53.0,583.7760482205308
253,2004,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2004,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2005,Men,30-39,Danish,Higher education,309386.394,737.0,9452.689344913357
253,2005,Men,30-39,Danish,No higher education,257360.728,2028.0,21636.99346588177
253,2005,Men,30-39,Immigrants and descendants,Higher education,,,
253,2005,Men,30-39,Immigrants and descendants,No higher education,192341.506,133.0,1060.5016291352292
253,2005,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2005,Men,30-39,Non-western immigrants and descendants,No higher education,179576.246,102.0,759.3390718845867
253,2005,Men,40-49,Danish,Higher education,332980.931,770.0,10629.106909460243
253,2005,Men,40-49,Danish,No higher education,281104.672,2201.0,25649.257237045025
253,2005,Men,40-49,Immigrants and descendants,Higher education,217103.711,73.0,657.0172831025619
253,2005,Men,40-49,Immigrants and descendants,No higher education,206402.637,118.0,1009.6804230992453
253,2005,Men,40-49,Non-western immigrants and descendants,Higher education,189490.183,60.0,471.3295323770832
253,2005,Men,40-49,Non-western immigrants and descendants,No higher education,176181.034,78.0,569.6924240112761
253,2005,Men,50-59,Danish,Higher education,388722.434,673.0,10845.294672166487
253,2005,Men,50-59,Danish,No higher education,320786.973,2237.0,29748.79606172788
253,2005,Men,50-59,Immigrants and descendants,Higher education,,,
253,2005,Men,50-59,Immigrants and descendants,No higher education,243973.587,98.0,991.1869466047591
253,2005,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2005,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2005,Men,60-65,Danish,Higher education,368005.971,438.0,6682.141418539093
253,2005,Men,60-65,Danish,No higher education,299968.869,1533.0,19063.6048493906
253,2005,Men,60-65,Immigrants and descendants,Higher education,,,
253,2005,Men,60-65,Immigrants and descendants,No higher education,273810.515,51.0,578.9045794295664
253,2005,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2005,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2005,Women,30-39,Danish,Higher education,299657.722,917.0,11391.515258850843
253,2005,Women,30-39,Danish,No higher education,252452.888,2188.0,22898.88562076113
253,2005,Women,30-39,Immigrants and descendants,Higher education,194831.792,230.0,1857.6947251471684
253,2005,Women,30-39,Immigrants and descendants,No higher education,250378.707,59.0,612.4012815272365
253,2005,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2005,Women,30-39,Non-western immigrants and descendants,No higher education,177034.146,185.0,1357.7363821407844
253,2005,Women,40-49,Danish,Higher education,312653.18,766.0,9928.378073128264
253,2005,Women,40-49,Danish,No higher education,282105.81,2377.0,27798.91843006384
253,2005,Women,40-49,Immigrants and descendants,Higher education,240961.048,58.0,579.3773643976454
253,2005,Women,40-49,Immigrants and descendants,No higher education,215024.834,144.0,1283.6239157615455
253,2005,Women,40-49,Non-western immigrants and descendants,Higher education,319279.898,2668.0,35313.77032849681
253,2005,Women,40-49,Non-western immigrants and descendants,No higher education,188421.748,90.0,703.0079313489761
253,2005,Women,50-59,Danish,Higher education,236775.099,109.0,1069.9148408506758
253,2005,Women,50-59,Danish,No higher education,366477.876,756.0,11485.667616947185
253,2005,Women,50-59,Immigrants and descendants,Higher education,,,
253,2005,Women,50-59,Immigrants and descendants,No higher education,323700.875,50.0,670.9660786833596
253,2005,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2005,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2005,Women,60-65,Danish,Higher education,337961.095,298.0,4175.126702180582
253,2005,Women,60-65,Danish,No higher education,274525.712,1846.0,21008.807907802006
253,2005,Women,60-65,Immigrants and descendants,Higher education,,,
253,2005,Women,60-65,Immigrants and descendants,No higher education,277215.312,51.0,586.1031801674819
253,2005,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2005,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2006,Men,30-39,Danish,Higher education,312859.37,740.0,9617.644308740446
253,2006,Men,30-39,Danish,No higher education,256935.89,1872.0,19981.056251246264
253,2006,Men,30-39,Immigrants and descendants,Higher education,238072.487,50.0,494.50084538052505
253,2006,Men,30-39,Immigrants and descendants,No higher education,194610.461,139.0,1123.7476769275506
253,2006,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2006,Men,30-39,Non-western immigrants and descendants,No higher education,181109.762,102.0,767.4142457627119
253,2006,Men,40-49,Danish,Higher education,337253.339,827.0,11586.428686980724
253,2006,Men,40-49,Danish,No higher education,282802.141,2338.0,27467.240181871053
253,2006,Men,40-49,Immigrants and descendants,Higher education,242003.746,62.0,623.3064245596545
253,2006,Men,40-49,Immigrants and descendants,No higher education,202598.194,127.0,1068.8754834662677
253,2006,Men,40-49,Non-western immigrants and descendants,Higher education,,,
253,2006,Men,40-49,Non-western immigrants and descendants,No higher education,180213.855,88.0,658.8077118644069
253,2006,Men,50-59,Danish,Higher education,386835.865,669.0,10750.79734484048
253,2006,Men,50-59,Danish,No higher education,324574.565,2055.0,27708.57141388335
253,2006,Men,50-59,Immigrants and descendants,Higher education,289352.48,51.0,613.0349152542373
253,2006,Men,50-59,Immigrants and descendants,No higher education,247293.361,105.0,1078.6724370638085
253,2006,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2006,Men,50-59,Non-western immigrants and descendants,No higher education,,,
253,2006,Men,60-65,Danish,Higher education,367669.601,475.0,7255.029099160851
253,2006,Men,60-65,Danish,No higher education,303447.884,1624.0,20471.89114390163
253,2006,Men,60-65,Immigrants and descendants,Higher education,,,
253,2006,Men,60-65,Immigrants and descendants,No higher education,,,
253,2006,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2006,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2006,Women,30-39,Danish,Higher education,300524.148,975.0,12172.276682452642
253,2006,Women,30-39,Danish,No higher education,253916.714,1961.0,20685.056337404454
253,2006,Women,30-39,Immigrants and descendants,Higher education,188468.227,218.0,1706.7993305915588
253,2006,Women,30-39,Immigrants and descendants,No higher education,238063.855,59.0,583.4898406862745
253,2006,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2006,Women,30-39,Non-western immigrants and descendants,No higher education,173714.55,178.0,1284.5293245264206
253,2006,Women,40-49,Danish,Higher education,316217.887,838.0,11008.24980500166
253,2006,Women,40-49,Danish,No higher education,283822.087,2454.0,28934.006376620142
253,2006,Women,40-49,Immigrants and descendants,Higher education,253548.0,69.0,726.7701894317049
253,2006,Women,40-49,Immigrants and descendants,No higher education,230105.096,163.0,1558.1227421070123
253,2006,Women,40-49,Non-western immigrants and descendants,Higher education,319411.811,2453.0,32548.902142863077
253,2006,Women,40-49,Non-western immigrants and descendants,No higher education,194079.724,109.0,878.8089862080425
253,2006,Women,50-59,Danish,Higher education,235060.052,115.0,1122.9605342306415
253,2006,Women,50-59,Danish,No higher education,369493.44,742.0,11389.337507477567
253,2006,Women,50-59,Immigrants and descendants,Higher education,200691.15,55.0,458.54159396809575
253,2006,Women,50-59,Immigrants and descendants,No higher education,,,
253,2006,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2006,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2006,Women,60-65,Danish,Higher education,337883.15,326.0,4575.851898471254
253,2006,Women,60-65,Danish,No higher education,275225.247,1976.0,22592.43469890329
253,2006,Women,60-65,Immigrants and descendants,Higher education,,,
253,2006,Women,60-65,Immigrants and descendants,No higher education,264751.411,57.0,626.9038894566302
253,2006,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2006,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2007,Men,30-39,Danish,Higher education,316612.821,711.0,9511.226792758154
253,2007,Men,30-39,Danish,No higher education,257558.242,1752.0,19065.490957579856
253,2007,Men,30-39,Immigrants and descendants,Higher education,,,
253,2007,Men,30-39,Immigrants and descendants,No higher education,194300.03,133.0,1091.849923525435
253,2007,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2007,Men,30-39,Non-western immigrants and descendants,No higher education,185758.42,101.0,792.6990206185567
253,2007,Men,40-49,Danish,Higher education,345965.327,856.0,12512.519854318067
253,2007,Men,40-49,Danish,No higher education,284697.074,2417.0,29073.5519629035
253,2007,Men,40-49,Immigrants and descendants,Higher education,243246.373,69.0,709.1431357529152
253,2007,Men,40-49,Immigrants and descendants,No higher education,208270.018,123.0,1082.356439665371
253,2007,Men,40-49,Non-western immigrants and descendants,Higher education,217261.809,50.0,458.97796391752576
253,2007,Men,40-49,Non-western immigrants and descendants,No higher education,190045.459,84.0,674.4895452087206
253,2007,Men,50-59,Danish,Higher education,379667.944,649.0,10410.871034983946
253,2007,Men,50-59,Danish,No higher education,324700.703,1955.0,26820.596348022646
253,2007,Men,50-59,Immigrants and descendants,Higher education,,,
253,2007,Men,50-59,Immigrants and descendants,No higher education,250402.137,103.0,1089.716922046645
253,2007,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2007,Men,50-59,Non-western immigrants and descendants,No higher education,198530.192,52.0,436.1826087544364
253,2007,Men,60-65,Danish,Higher education,377243.33,477.0,7602.884418201792
253,2007,Men,60-65,Danish,No higher education,309866.007,1630.0,21340.27342445496
253,2007,Men,60-65,Immigrants and descendants,Higher education,,,
253,2007,Men,60-65,Immigrants and descendants,No higher education,,,
253,2007,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2007,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2007,Women,30-39,Danish,Higher education,307995.507,968.0,12596.740357275645
253,2007,Women,30-39,Danish,No higher education,254855.307,1817.0,19565.324185355756
253,2007,Women,30-39,Immigrants and descendants,Higher education,191473.023,214.0,1731.2500812066926
253,2007,Women,30-39,Immigrants and descendants,No higher education,269249.175,55.0,625.684663892175
253,2007,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2007,Women,30-39,Non-western immigrants and descendants,No higher education,177733.963,177.0,1329.174896526956
253,2007,Women,40-49,Danish,Higher education,313306.443,887.0,11741.710957453102
253,2007,Women,40-49,Danish,No higher education,287959.562,2480.0,30173.217583234746
253,2007,Women,40-49,Immigrants and descendants,Higher education,265903.822,73.0,820.1360066756803
253,2007,Women,40-49,Immigrants and descendants,No higher education,229660.584,169.0,1639.8782616190638
253,2007,Women,40-49,Non-western immigrants and descendants,Higher education,322884.439,2222.0,30313.048143400374
253,2007,Women,40-49,Non-western immigrants and descendants,No higher education,204271.684,118.0,1018.423978029407
253,2007,Women,50-59,Danish,Higher education,234245.666,103.0,1019.4061009802265
253,2007,Women,50-59,Danish,No higher education,375573.072,739.0,11726.740755788405
253,2007,Women,50-59,Immigrants and descendants,Higher education,194746.479,53.0,436.097827742099
253,2007,Women,50-59,Immigrants and descendants,No higher education,,,
253,2007,Women,50-59,Non-western immigrants and descendants,Higher education,,,
253,2007,Women,50-59,Non-western immigrants and descendants,No higher education,,,
253,2007,Women,60-65,Danish,Higher education,340921.56,355.0,5113.535313503465
253,2007,Women,60-65,Danish,No higher education,283615.256,2013.0,24121.916103092783
253,2007,Women,60-65,Immigrants and descendants,Higher education,,,
253,2007,Women,60-65,Immigrants and descendants,No higher education,252934.525,63.0,673.2666501183032
253,2007,Women,60-65,Non-western immigrants and descendants,Higher education,,,
253,2007,Women,60-65,Non-western immigrants and descendants,No higher education,,,
253,2008,Men,30-39,Danish,Higher education,307807.704,702.0,9236.59947884073
253,2008,Men,30-39,Danish,No higher education,249787.635,1630.0,17404.19958322647
253,2008,Men,30-39,Immigrants and descendants,Higher education,229569.969,55.0,539.7259252372403
253,2008,Men,30-39,Immigrants and descendants,No higher education,193719.51,126.0,1043.3725852782766
253,2008,Men,30-39,Non-western immigrants and descendants,Higher education,,,
253,2008,Men,30-39,Non-western immigrants and descendants,No higher education,179788.856,94.0,722.4139721296058
253,2008,Men,40-49,Danish,Higher education,337781.628,875.0,12633.96274685817
253,2008,Men,40-49,Danish,No higher education,280990.473,2427.0,29151.230143241854
253,2008,Men,40-49,Immigrants and descendants,Higher education,240387.293,66.0,678.1893364965376
253,2008,Men,40-49,Immigrants and descendants,No higher education,206492.985,131.0,1156.304224801231
253,2008,Men,40-49,Non-western immigrants and descendants,Higher education,222928.107,50.0,476.46427930238525
253,2008,Men,40-49,Non-western immigrants and descendants,No higher education,190820.168,93.0,758.5823554757629
253,2008,Men,50-59,Danish,Higher education,376374.584,629.0,10119.672280755749
253,2008,Men,50-59,Danish,No higher education,316934.53,1857.0,25158.050021800464
253,2008,Men,50-59,Immigrants and descendants,Higher education,289371.94,56.0,692.691657690006
253,2008,Men,50-59,Immigrants and descendants,No higher education,242903.122,96.0,996.7812136445242
253,2008,Men,50-59,Non-western immigrants and descendants,Higher education,,,
253,2008,Men,50-59,Non-western immigrants and descendants,No higher education,189245.114,51.0,412.5630851500385
253,2008,Men,60-65,Danish,Higher education,361377.214,467.0,7213.950540223988
253,2008,Men,60-65,Danish,No higher education,298931.219,1631.0,20841.105334230997
253,2008,Men,60-65,Immigrants and descendants,Higher education,,,
253,2008,Men,60-65,Immigrants and descendants,No higher education,,,
253,2008,Men,60-65,Non-western immigrants and descendants,Higher education,,,
253,2008,Men,60-65,Non-western immigrants and descendants,No higher education,,,
253,2008,Women,30-39,Danish,Higher education,301965.127,958.0,12365.674603146104
253,2008,Women,30-39,Danish,No higher education,252215.406,1714.0,18478.977767119773
253,2008,Women,30-39,Immigrants and descendants,Higher education,186891.806,208.0,1661.6865712575875
253,2008,Women,30-39,Immigrants and descendants,No higher education,249838.913,73.0,779.611894032658
253,2008,Women,30-39,Non-western immigrants and descendants,Higher education,,,
253,2008,Women,30-39,Non-western immigrants and descendants,No higher education,176017.229,171.0,1286.6096502949474
253,2008,Women,40-49,Danish,Higher education,312845.784,901.0,12048.989116183637
