municipality code,year,gender,age,ethnicity,education,number of hospitalizations,number of hospitalizations observations,weighted_hospitalizations_mun,weighted_hosp_gen_mun,weighted_hosp_age_mun,weighted_hosp_eth_mun,weighted_hosp_edu_mun
187,2006,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2006,Women,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2006,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2006,Women,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2006,Women,50-59,Danish,Higher education,0.144,202.0,0.0032797384147028974,0.006588448471121178,0.01757583081570997,0.0035296687295231157,0.01533368476541908
187,2006,Women,50-59,Danish,No higher education,0.199,638.0,0.014315255383921525,0.02875696489241223,0.0767141993957704,0.015406140031549569,0.018210269650028685
187,2006,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2006,Women,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2006,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2006,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2006,Women,60-65,Danish,Higher education,0.178,225.0,0.004515728943511106,0.009071347678369196,0.014789512555391432,0.004859847105933746,0.02111228255139694
187,2006,Women,60-65,Danish,No higher education,0.303,1137.0,0.03884440184913745,0.07803193657984145,0.12721971935007384,0.0418045140152894,0.04941351118760757
187,2006,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2006,Women,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2006,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2006,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Men,18-29,Danish,Higher education,,,,,,,
187,2007,Men,18-29,Danish,No higher education,0.041,437.0,0.0020061583249356175,0.004027197122948977,0.013677099236641222,0.0021855330568431326,0.0025683772935779815
187,2007,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2007,Men,18-29,Immigrants and descendants,No higher education,0.109,119.0,0.0014523569589071773,0.0029154866262081367,0.00990152671755725,0.03422427440633245,0.001859375
187,2007,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Men,18-29,Non-western immigrants and descendants,No higher education,0.116,112.0,0.0014547083193371404,0.002920206788042257,0.009917557251908397,0.03670056497175142,0.0018623853211009176
187,2007,Men,30-39,Danish,Higher education,0.068,191.0,0.0014542604411600045,0.0029193077095976626,0.00864138389886893,0.0015842888509392534,0.006643478260869566
187,2007,Men,30-39,Danish,No higher education,0.091,427.0,0.00435080058224163,0.008733872780400088,0.025852960745176314,0.0047398145889241275,0.00557009747706422
187,2007,Men,30-39,Immigrants and descendants,Higher education,,,,,,,
187,2007,Men,30-39,Immigrants and descendants,No higher education,0.058,69.0,0.000448102116224387,0.000899527983816588,0.002662674650698603,0.010559366754617416,0.0005736811926605504
187,2007,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Men,30-39,Non-western immigrants and descendants,No higher education,0.065,62.0,0.00045123726346433775,0.0009058215329287481,0.0026813040585495678,0.011384180790960452,0.0005776949541284404
187,2007,Men,40-49,Danish,Higher education,0.027,257.0,0.0007769566677863621,0.0015596763317599462,0.003999423631123919,0.0008464259575506221,0.003549360613810742
187,2007,Men,40-49,Danish,No higher education,0.099,616.0,0.006828350688612698,0.013707349966284558,0.0351492795389049,0.007438887533544767,0.00874197247706422
187,2007,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2007,Men,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2007,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Men,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Men,50-59,Danish,Higher education,0.111,199.0,0.002473295263688277,0.004964935940660823,0.014123401534526854,0.002694437667723835,0.011298721227621484
187,2007,Men,50-59,Danish,No higher education,0.208,577.0,0.013438136826783114,0.0269759496516071,0.07673657289002557,0.014639668211758964,0.01720412844036697
187,2007,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2007,Men,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2007,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Men,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Men,60-65,Danish,Higher education,0.324,346.0,0.012552233792408466,0.025197572488199597,0.039767293366442004,0.013674554769455964,0.05734219948849105
187,2007,Men,60-65,Danish,No higher education,0.454,1037.0,0.052715037509797336,0.10582108338952574,0.16700886839304718,0.057428397170041466,0.06748824541284404
187,2007,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2007,Men,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2007,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Women,18-29,Danish,Higher education,0.157,51.0,0.0008965401410816259,0.001786479250334672,0.006112213740458015,0.000976701634545011,0.004095652173913044
187,2007,Women,18-29,Danish,No higher education,0.111,341.0,0.0042381592206919725,0.008445113788487281,0.028893893129770996,0.0046171017321297875,0.00542588876146789
187,2007,Women,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2007,Women,18-29,Immigrants and descendants,No higher education,0.125,128.0,0.0017915127085432762,0.0035698348951361,0.012213740458015267,0.04221635883905013,0.0022935779816513763
187,2007,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Women,18-29,Non-western immigrants and descendants,No higher education,0.131,122.0,0.0017894972567461653,0.003565818830879072,0.0122,0.045146892655367234,0.0022909977064220184
187,2007,Women,30-39,Danish,Higher education,0.147,232.0,0.003818609338259993,0.007609103078982596,0.022690618762475048,0.004160039033910709,0.017444501278772378
187,2007,Women,30-39,Danish,No higher education,0.195,401.0,0.008755458515283842,0.01744645247657296,0.052025948103792415,0.00953830202488412,0.011209145642201835
187,2007,Women,30-39,Immigrants and descendants,Higher education,,,,,,,
187,2007,Women,30-39,Immigrants and descendants,No higher education,0.159,63.0,0.001121598925092375,0.0022349397590361447,0.006664670658682635,0.026430079155672824,0.0014359231651376147
187,2007,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Women,30-39,Non-western immigrants and descendants,No higher education,0.138,58.0,0.0008962042324487739,0.001785809906291834,0.005325349301397206,0.022610169491525424,0.001147362385321101
187,2007,Women,40-49,Danish,Higher education,0.112,241.0,0.003022281939312507,0.0060223114680946,0.015557348703170028,0.003292510368382532,0.013806649616368287
187,2007,Women,40-49,Danish,No higher education,0.114,621.0,0.007926771918038294,0.01579518072289157,0.04080345821325649,0.008635520858746037,0.010148222477064222
187,2007,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2007,Women,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2007,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Women,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Women,50-59,Danish,Higher education,0.136,199.0,0.0030303437465009518,0.006038375725122713,0.017304347826086957,0.0033012929982922665,0.013843478260869567
187,2007,Women,50-59,Danish,No higher education,0.165,589.0,0.010881760161236145,0.02168340026773762,0.06213874680306906,0.011854720663576483,0.013931336009174313
187,2007,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2007,Women,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2007,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2007,Women,60-65,Danish,Higher education,0.134,239.0,0.0035859366252379357,0.007145470771976797,0.011360766229159278,0.003906562576238107,0.01638158567774936
187,2007,Women,60-65,Danish,No higher education,0.361,1197.0,0.04838394356734969,0.09641164658634538,0.15328733593472862,0.05271005123200781,0.06194337729357798
187,2007,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2007,Women,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2007,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2007,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Men,18-29,Danish,Higher education,,,,,,,
187,2008,Men,18-29,Danish,No higher education,0.079,432.0,0.003790736421192936,0.00757558268590455,0.026579439252336447,0.004162458836443468,0.004851172707889126
187,2008,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2008,Men,18-29,Immigrants and descendants,No higher education,0.081,123.0,0.0011066311229590137,0.002211542730299667,0.007759345794392523,0.024007228915662652,0.0014162046908315564
187,2008,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Men,18-29,Non-western immigrants and descendants,No higher education,0.086,116.0,0.0011080750860824168,0.0022144284128745835,0.007769470404984422,0.025645244215938303,0.0014180525941719971
187,2008,Men,30-39,Danish,Higher education,0.039,203.0,0.0008793735421526159,0.0017573806881243065,0.005094594594594594,0.0009656055616538603,0.004022865853658537
187,2008,Men,30-39,Danish,No higher education,0.09,412.0,0.004118627124291903,0.00823085460599334,0.02386100386100386,0.004522502744237102,0.005270788912579957
187,2008,Men,30-39,Immigrants and descendants,Higher education,,,,,,,
187,2008,Men,30-39,Immigrants and descendants,No higher education,0.105,86.0,0.0010029990003332222,0.002004439511653718,0.005810810810810811,0.021759036144578314,0.0012835820895522388
187,2008,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Men,30-39,Non-western immigrants and descendants,No higher education,0.1,80.0,0.0008885926913251139,0.0017758046614872365,0.005148005148005148,0.020565552699228794,0.0011371712864250178
187,2008,Men,40-49,Danish,Higher education,0.052,267.0,0.001542152615794735,0.0030819089900110987,0.00798389879240943,0.0016933772411269665,0.007054878048780488
187,2008,Men,40-49,Danish,No higher education,0.076,620.0,0.0052338109519049205,0.010459489456159822,0.02709603220241518,0.005747042322234419,0.006697938877043355
187,2008,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2008,Men,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2008,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Men,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Men,50-59,Danish,Higher education,0.095,190.0,0.002004887259802288,0.004006659267480578,0.012049399198931908,0.0022014879863397974,0.009171747967479675
187,2008,Men,50-59,Danish,No higher education,0.155,555.0,0.009555148283905364,0.019095449500554938,0.05742656875834446,0.01049213318697402,0.01222814498933902
187,2008,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2008,Men,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2008,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Men,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Men,60-65,Danish,Higher education,0.345,357.0,0.013680439853382204,0.02733962264150943,0.04206454918032786,0.015021953896816683,0.06258384146341463
187,2008,Men,60-65,Danish,No higher education,0.447,1064.0,0.05282772409196935,0.1055733629300777,0.1624344262295082,0.05800804976216612,0.06760597014925372
187,2008,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2008,Men,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2008,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Women,18-29,Danish,Higher education,,,,,,,
187,2008,Women,18-29,Danish,No higher education,0.186,355.0,0.007334221926024658,0.014679857714539795,0.05142523364485981,0.0080534211489206,0.00938592750533049
187,2008,Women,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2008,Women,18-29,Immigrants and descendants,No higher education,0.129,132.0,0.0018913695434855048,0.003785682525566919,0.013261682242990654,0.04103132530120482,0.00242046908315565
187,2008,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Women,18-29,Non-western immigrants and descendants,No higher education,0.119,126.0,0.0016654448517160947,0.0033334815473543794,0.011677570093457943,0.03854498714652956,0.0021313432835820896
187,2008,Women,30-39,Danish,Higher education,0.064,250.0,0.0017771853826502278,0.003557136505113384,0.010296010296010296,0.001951457494816441,0.008130081300813009
187,2008,Women,30-39,Danish,No higher education,0.175,382.0,0.007425302676885482,0.014862160960426855,0.043018018018018016,0.008153433345529943,0.009502487562189054
187,2008,Women,30-39,Immigrants and descendants,Higher education,,,,,,,
187,2008,Women,30-39,Immigrants and descendants,No higher education,0.122,74.0,0.001002776852160391,0.002007114273010227,0.005809523809523809,0.02175421686746988,0.0012832977967306325
187,2008,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Women,30-39,Non-western immigrants and descendants,No higher education,0.134,67.0,0.000997223147839609,0.0019959982214317476,0.005777348777348778,0.023079691516709515,0.0012761904761904763
187,2008,Women,40-49,Danish,Higher education,0.128,258.0,0.00366811062979007,0.007341929746554025,0.01899022426682001,0.004027808269301134,0.01678048780487805
187,2008,Women,40-49,Danish,No higher education,0.103,594.0,0.00679573475508164,0.013602045353490438,0.03518228867165037,0.007462129527991218,0.008696801705756929
187,2008,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2008,Women,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2008,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Women,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Women,50-59,Danish,Higher education,0.124,185.0,0.0025480395423747642,0.005100044464206314,0.015313751668891856,0.0027979021831930724,0.011656504065040652
187,2008,Women,50-59,Danish,No higher education,0.139,568.0,0.00876952127068755,0.017552690084481994,0.052704939919893196,0.009629467008171728,0.011222743425728501
187,2008,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2008,Women,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2008,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2008,Women,60-65,Danish,Higher education,0.205,258.0,0.005874708430523158,0.01175855935971543,0.018063524590163933,0.006450786681302598,0.026875
187,2008,Women,60-65,Danish,No higher education,0.318,1249.0,0.04411662779073642,0.08830191196087149,0.13564959016393444,0.04844273691913648,0.056457995735607676
187,2008,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2008,Women,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2008,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2008,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Men,18-29,Danish,Higher education,,,,,,,
187,2009,Men,18-29,Danish,No higher education,0.085,470.0,0.004100800656949292,0.008350752508361205,0.02585760517799353,0.00461849710982659,0.005305444887118194
187,2009,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2009,Men,18-29,Immigrants and descendants,No higher education,0.027,148.0,0.00041018271402176146,0.0008352842809364548,0.0025864077669902914,0.006819112627986347,0.0005306772908366534
187,2009,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Men,18-29,Non-western immigrants and descendants,No higher education,0.029,138.0,0.0004107986039827551,0.0008365384615384616,0.002590291262135922,0.007909090909090909,0.0005314741035856574
187,2009,Men,30-39,Danish,Higher education,0.048,230.0,0.00113323752822829,0.002307692307692308,0.00592274678111588,0.0012763005780346821,0.004990958408679928
187,2009,Men,30-39,Danish,No higher education,0.1,451.0,0.004629439540135496,0.009427257525083613,0.024195278969957084,0.0052138728323699425,0.00598937583001328
187,2009,Men,30-39,Immigrants and descendants,Higher education,,,,,,,
187,2009,Men,30-39,Immigrants and descendants,No higher education,0.074,121.0,0.0009191131184561691,0.0018716555183946487,0.004803648068669527,0.015279863481228667,0.0011891102257636122
187,2009,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Men,30-39,Non-western immigrants and descendants,No higher education,0.071,113.0,0.0008235475261753233,0.0016770484949832774,0.004304184549356223,0.01585573122529644,0.0010654714475431606
187,2009,Men,40-49,Danish,Higher education,0.047,277.0,0.0013363785670293573,0.002721362876254181,0.00712199124726477,0.001505086705202312,0.005885623869801085
187,2009,Men,40-49,Danish,No higher education,0.11,644.0,0.007271607472798194,0.014807692307692306,0.0387527352297593,0.008189595375722544,0.009407702523240372
187,2009,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2009,Men,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2009,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Men,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Men,50-59,Danish,Higher education,0.157,185.0,0.002981420652843359,0.006071279264214047,0.019921124828532234,0.0033578034682080924,0.013130650994575045
187,2009,Men,50-59,Danish,No higher education,0.217,538.0,0.011983781564360502,0.024403428093645485,0.08007270233196159,0.01349664739884393,0.015504116865869855
187,2009,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2009,Men,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2009,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Men,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Men,60-65,Danish,Higher education,0.301,375.0,0.011586429891192773,0.023594272575250836,0.03704463406629471,0.013049132947976877,0.05102848101265822
187,2009,Men,60-65,Danish,No higher education,0.441,1094.0,0.049523095873537266,0.10084740802675585,0.15833738103052183,0.0557750289017341,0.06407091633466135
187,2009,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2009,Men,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2009,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Women,18-29,Danish,Higher education,0.118,51.0,0.0006177376308766167,0.0012137958854376765,0.0038951456310679614,0.000695722543352601,0.0027206148282097648
187,2009,Women,18-29,Danish,No higher education,0.171,421.0,0.00738975569698214,0.014520169423154499,0.04659611650485437,0.008322658959537573,0.009560557768924303
187,2009,Women,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2009,Women,18-29,Immigrants and descendants,No higher education,0.106,161.0,0.0017517963457195649,0.0034421137555465916,0.011045954692556634,0.02912286689419795,0.0022664010624169986
187,2009,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Women,18-29,Non-western immigrants and descendants,No higher education,0.109,156.0,0.001745432149455964,0.0034296087131908026,0.011005825242718446,0.03360474308300395,0.002258167330677291
187,2009,Women,30-39,Danish,Higher education,0.125,296.0,0.0037979880927940875,0.007462686567164179,0.01984978540772532,0.0042774566473988435,0.016726943942133816
187,2009,Women,30-39,Danish,No higher education,0.214,398.0,0.008742763292958325,0.01717870108914885,0.0456931330472103,0.009846473988439306,0.011311022576361221
187,2009,Women,30-39,Immigrants and descendants,Higher education,0.1,50.0,0.0005132416341613632,0.001008471157724889,0.0026824034334763953,0.008532423208191127,0.0022603978300180833
187,2009,Women,30-39,Immigrants and descendants,No higher education,0.189,106.0,0.00205645657975775,0.004040742234772085,0.010747854077253219,0.0341877133105802,0.0026605577689243027
187,2009,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Women,30-39,Non-western immigrants and descendants,No higher education,0.202,99.0,0.0020527612399917883,0.004033481242436467,0.01072854077253219,0.03952173913043479,0.0026557768924302793
187,2009,Women,40-49,Danish,Higher education,0.114,281.0,0.0032882365017450218,0.00646107301331182,0.01752407002188184,0.0037033526011560694,0.014481916817359854
187,2009,Women,40-49,Danish,No higher education,0.115,626.0,0.007389653048655308,0.014519967728922953,0.03938183807439825,0.008322543352601157,0.00956042496679947
187,2009,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2009,Women,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2009,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Women,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Women,50-59,Danish,Higher education,0.166,193.0,0.003288647095052351,0.006461879790237999,0.021973936899862826,0.0037038150289017344,0.014483725135623871
187,2009,Women,50-59,Danish,No higher education,0.17,542.0,0.009458016834325601,0.018584106494554258,0.06319615912208505,0.010652023121387284,0.012236387782204516
187,2009,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2009,Women,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2009,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2009,Women,60-65,Danish,Higher education,0.223,274.0,0.006272018066105523,0.012323920935861234,0.02005316704955694,0.007063815028901734,0.027622965641952983
187,2009,Women,60-65,Danish,No higher education,0.311,1304.0,0.041628413056867174,0.08179588543767648,0.133096160157532,0.04688369942196532,0.053857104913678615
187,2009,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2009,Women,60-65,Immigrants and descendants,No higher education,,,,,,,
187,2009,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2009,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Men,18-29,Danish,Higher education,,,,,,,
187,2010,Men,18-29,Danish,No higher education,0.085,519.0,0.0042751235584843495,0.008617894119945303,0.027014696876913658,0.004956741573033709,0.005588421586014696
187,2010,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2010,Men,18-29,Immigrants and descendants,No higher education,0.106,151.0,0.0015511192945052814,0.003126782574721625,0.009801592161665646,0.019736128236744758,0.002027615910818343
187,2010,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Men,18-29,Non-western immigrants and descendants,No higher education,0.099,141.0,0.0013527473592402366,0.00272689978511428,0.008548071034905083,0.02295888157894737,0.0017683050418039019
187,2010,Men,30-39,Danish,Higher education,0.056,232.0,0.0012590367283651517,0.002537995702285603,0.006201431980906922,0.0014597752808988764,0.005357525773195876
187,2010,Men,30-39,Danish,No higher education,0.099,463.0,0.004442000193817231,0.008954287946864623,0.021879236276849644,0.005150224719101124,0.005806561945781607
187,2010,Men,30-39,Immigrants and descendants,Higher education,0.096,52.0,0.00048376780695803855,0.0009751904668880641,0.002382816229116945,0.006155363748458693,0.0020585567010309278
187,2010,Men,30-39,Immigrants and descendants,No higher education,0.101,139.0,0.0013605000484543078,0.0027425278374682556,0.006701193317422435,0.017310727496917387,0.0017784393210032938
187,2010,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Men,30-39,Non-western immigrants and descendants,No higher education,0.098,133.0,0.001263106890202539,0.00254620042977144,0.0062214797136038195,0.0214375,0.0016511274385609324
187,2010,Men,40-49,Danish,Higher education,0.101,286.0,0.002799302257970734,0.005642899003711663,0.014966839378238343,0.00324561797752809,0.011911752577319589
187,2010,Men,40-49,Danish,No higher education,0.102,655.0,0.006474464579901152,0.013051377222113693,0.03461658031088082,0.007506741573033706,0.008463389916392196
187,2010,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2010,Men,40-49,Immigrants and descendants,No higher education,0.071,56.0,0.0003853086539393352,0.0007767142019925766,0.002060103626943005,0.004902589395807644,0.0005036736762097795
187,2010,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Men,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Men,50-59,Danish,Higher education,0.224,183.0,0.003972477953290047,0.008007814026176988,0.02801913875598086,0.004605842696629213,0.016903917525773197
187,2010,Men,50-59,Danish,No higher education,0.237,549.0,0.012609070646380463,0.025417659699159992,0.08893574846206424,0.01461943820224719,0.01648251836838105
187,2010,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2010,Men,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2010,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Men,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Men,60-65,Danish,Higher education,0.31,393.0,0.011806376586878572,0.023799570228560267,0.03809568480300188,0.013688764044943819,0.05023917525773196
187,2010,Men,60-65,Danish,No higher education,0.454,1116.0,0.049100106599476695,0.09897714397343231,0.1584315196998124,0.0569285393258427,0.064183430453509
187,2010,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2010,Men,60-65,Immigrants and descendants,No higher education,0.255,51.0,0.0012602965403624381,0.0025405352607931237,0.004066604127579737,0.016035758323057953,0.0016474537623511528
187,2010,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Women,18-29,Danish,Higher education,0.138,58.0,0.0007756565558678167,0.0015392307692307693,0.004901408450704226,0.0008993258426966294,0.003300618556701031
187,2010,Women,18-29,Danish,No higher education,0.155,451.0,0.0067743967438705305,0.01344326923076923,0.042807715860379666,0.007854494382022471,0.008855459842918672
187,2010,Women,18-29,Immigrants and descendants,Higher education,,,,,,,
187,2010,Women,18-29,Immigrants and descendants,No higher education,0.107,159.0,0.0016487062699874018,0.0032717307692307694,0.01041824862216779,0.020977805178791616,0.002155181150240689
187,2010,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Women,18-29,Non-western immigrants and descendants,No higher education,0.11,154.0,0.0016416319410795619,0.003257692307692308,0.01037354562155542,0.027861842105263157,0.002145933620471244
187,2010,Women,30-39,Danish,Higher education,0.087,312.0,0.0026304874503343344,0.00522,0.012956563245823388,0.003049887640449438,0.01119340206185567
187,2010,Women,30-39,Danish,No higher education,0.178,381.0,0.006572148463998449,0.013041923076923076,0.03237136038186157,0.00762,0.008591081834304536
187,2010,Women,30-39,Immigrants and descendants,Higher education,0.059,68.0,0.0003887973640856672,0.0007715384615384614,0.0019150357995226727,0.004946979038224414,0.0016544329896907217
187,2010,Women,30-39,Immigrants and descendants,No higher education,0.163,135.0,0.0021324740769454406,0.00423173076923077,0.010503579952267304,0.02713316892725031,0.0027875601722827464
187,2010,Women,30-39,Non-western immigrants and descendants,Higher education,0.073,55.0,0.00038908808993119487,0.0007721153846153847,0.0019164677804295943,0.0066036184210526315,0.0016556701030927834
187,2010,Women,30-39,Non-western immigrants and descendants,No higher education,0.16,125.0,0.001938172303517783,0.0038461538461538464,0.00954653937947494,0.03289473684210526,0.0025335697998479854
187,2010,Women,40-49,Danish,Higher education,0.125,304.0,0.003682527376683787,0.007307692307692308,0.019689119170984457,0.004269662921348315,0.015670103092783504
187,2010,Women,40-49,Danish,No higher education,0.145,629.0,0.008838550247116968,0.017539423076923077,0.04725647668393782,0.010247752808988764,0.011553711679756778
187,2010,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
187,2010,Women,40-49,Immigrants and descendants,No higher education,,,,,,,
187,2010,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Women,40-49,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Women,50-59,Danish,Higher education,0.072,180.0,0.001255935652679523,0.002492307692307692,0.00885850991114149,0.0014561797752808987,0.005344329896907216
187,2010,Women,50-59,Danish,No higher education,0.18,551.0,0.009611396453144684,0.019073076923076925,0.06779220779220779,0.0111438202247191,0.012563972637446161
187,2010,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
187,2010,Women,50-59,Immigrants and descendants,No higher education,,,,,,,
187,2010,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
187,2010,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
187,2010,Women,60-65,Danish,Higher education,0.295,302.0,0.008633588526019963,0.017132692307692307,0.027858036272670417,0.010010112359550561,0.0367381443298969
187,2010,Women,60-65,Danish,No higher education,0.352,1336.0,0.04557340827599573,0.09043692307692307,0.14705190744215133,0.052839550561797746,0.0595733468457056
187,2010,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
187,2010,Women,60-65,Immigrants and descendants,No higher education,,,,,,,
